Latitude,Longitude
-18.25275,-142.95717	
-18.29204,-142.92792	
-18.85097,-133.03966	
-20.51024,-136.49063	
-14.40329,-43.91518	
-2.19154,145.10161	
-7.95545,-61.63721	
-40.49643,-65.83771	
-43.98414,-69.60590	
29.08387,-130.54167	
-21.24117,-45.92145	
-21.26640,-46.01972	
-21.61406,-46.01240	
-21.63664,-46.07905	
-21.74506,-46.05603	
-21.75148,-46.00527	
-20.71072,-45.93703	
-21.79802,-45.78861	
-21.83896,-45.86137	
-22.65624,-140.72466	
-14.36771,-44.08482	
-14.43997,-44.11665	
-29.73789,24.63128	
-31.85705,18.69403	
13.04757,21.69648	
-23.14925,-45.69069	
-23.34247,-45.41355	
-23.36308,-45.63779	
-23.73118,-44.78801	
-23.73166,-44.79120	
-24.11086,-45.07846	
6.14144,-70.46524	
-12.58627,172.13503	
-13.23435,173.24051	
-17.95319,-143.90237	
-23.13614,-45.73357	
-33.26022,-130.86568	
-21.83312,-45.93885	
-21.84305,-45.93471	
-6.09503,10.81059	
2.09234,157.99503	
4.63373,4.15856	
5.02052,154.58418	
-18.90419,-140.93213	
-4.82703,-72.28196	
-4.85101,-72.29069	
-4.86401,-72.22095	
-21.81944,-46.06305	
-21.83917,-46.01577	
-27.02582,-137.69478	
-27.03365,-138.28140	
-27.03415,-137.64465	
-27.14152,-136.87415	
-27.16812,-137.74257	
0.72350,0.36635	
1.03917,-66.59301	
1.05427,1.08364	
-10.68349,-56.60834	
-10.81779,-56.46388	
-11.88385,154.48936	
-12.27191,156.10356	
-21.83334,-49.99957	
-22.03791,-50.05262	
-22.10413,-49.65419	
-22.11726,-49.96712	
-22.15275,-49.74076	
-14.56873,-44.10102	
-18.80320,-140.95868	
-18.93445,-140.62425	
-21.54850,-50.01242	
-21.63795,-49.86417	
-21.65245,-49.98352	
-21.57710,-50.05058	
-21.76875,-45.81665	
-21.83012,-45.80667	
-5.16086,-71.89026	
-5.47925,-71.37275	
-12.36628,-71.90593	
-21.63737,-46.17905	
7.04452,-77.51778	
-0.66815,-2.46881	
-20.14374,-137.24591	
-21.73056,-46.03941	
-14.04772,-38.28058	
-21.85457,-46.07914	
-21.88219,-45.91748	
-23.50559,-114.09464	
-33.77832,-38.39761	
-33.79608,-38.47070	
-33.81736,-38.47862	
6.06902,97.72046	
-23.62225,-45.33397	
-13.46191,173.55243	
-13.61218,173.87085	
-14.53343,-43.92733	
-18.32510,-178.68620	
-18.97984,-138.69688	
-30.69096,-145.34976	
-21.52066,-47.63692	
-21.62219,-45.87877	
-21.77411,-45.85692	
-21.82550,-45.69485	
18.42618,-111.26724	
-12.69329,172.05682	
-21.79076,-140.79478	
-21.80376,-140.43297	
-21.81061,-140.81598	
-21.86078,-45.94210	
-22.30309,-139.46010	
-22.51924,-138.93689	
7.18878,-72.12666	
-34.46217,-36.81295	
-34.55418,-36.41846	
-22.01572,-47.33627	
-22.10380,-47.46407	
-22.28420,-47.06482	
-5.77665,-96.34292	
-21.77125,-45.95667	
-21.79741,-45.98574	
-21.81463,-45.94669	
-21.82451,-45.92813	
-21.83252,-45.93276	
-4.68833,143.37834	
3.44254,0.82718	
-10.09077,154.19363	
-12.84289,157.05965	
-12.91503,157.26228	
-21.76777,-45.87818	
-21.79387,-45.97250	
-33.34694,-39.39563	
-33.39236,-39.50241	
-33.40738,-39.63456	
-33.41106,-39.40990	
-34.48952,-37.29474	
-34.52345,-37.23230	
-34.62026,-37.32364	
-34.62775,-37.31100	
-37.69592,-53.60960	
-25.28133,-44.45813	
-25.40132,-44.26017	
-30.01490,178.45279	
-8.73745,148.20082	
21.20950,-89.75713	
21.31377,-89.92546	
21.40954,-90.26618	
7.42459,-78.57422	
-10.46997,161.30629	
-14.33490,-44.17007	
-15.13349,167.57181	
-18.89268,-140.85257	
-23.61946,-53.71254	
-4.77802,12.46042	
-5.05814,11.90187	
7.38745,-78.58736	
7.42816,-78.68470	
-14.33572,-44.15243	
-9.65604,-69.61724	
-9.75318,-69.39745	
-10.15606,161.06415	
-14.30220,161.27563	
-14.33490,-44.25610	
-28.31048,-133.30992	
-9.60408,-69.45994	
-9.63481,-69.59387	
-9.64540,-69.59821	
-9.65389,-69.56744	
-9.66025,-69.61356	
-9.66137,-69.61205	
-9.67934,-69.66580	
-9.76454,-69.87225	
8.95021,-71.21773	
-10.47851,-56.59422	
-10.70403,-56.96016	
-3.39944,148.68771	
-12.53230,-150.39832	
-18.36238,-142.63715	
-18.41574,-142.59949	
-18.75001,-140.80701	
-18.78741,-140.82751	
4.56522,-84.67281	
-21.64993,-141.31339	
-21.71984,-141.02943	
-21.79144,-140.77986	
-21.81484,-140.61044	
-19.71283,-138.96249	
-20.46388,-135.06496	
-21.69547,-47.35694	
-21.73534,-47.29242	
-21.75738,-47.37923	
-21.78180,-47.23255	
-21.64061,-46.25233	
-21.77239,-46.14130	
-21.77819,-46.14645	
-21.78411,-46.14635	
-7.45838,8.28473	
-1.63741,-68.04898	
-18.81223,-141.08937	
-18.81627,-141.85884	
-33.73388,-38.86664	
1.49134,0.12883	
-0.01771,7.47981	
-10.25964,177.33220	
-19.76894,-57.83731	
-21.79130,-45.86431	
-22.20329,-49.88061	
-21.75946,-46.17883	
-21.76370,-46.17061	
-21.76394,-46.17131	
-21.77594,-46.12736	
3.91349,-83.36511	
4.64553,4.13329	
8.25747,8.92325	
-10.25816,177.25346	
-21.67572,-46.14637	
-21.69391,-46.05252	
-21.70140,-46.03281	
-21.70233,-46.01375	
-21.70823,-46.15696	
-21.71379,-46.14969	
-21.71443,-46.09890	
-21.79114,-45.95815	
-21.80102,-46.01935	
-3.68440,-70.89880	
-7.71635,4.63012	
-4.96118,-71.85044	
-21.76961,-46.09435	
-21.85299,-46.14326	
-21.85307,-46.14002	
-21.85333,-46.14040	
-21.87468,-46.10102	
-21.89247,-45.99282	
-4.44568,144.36552	
-5.05285,-71.74779	
-5.06242,-71.84203	
-5.07959,-71.78106	
-5.37498,-71.35850	
-5.45905,-71.31137	
12.83162,-122.78693	
-21.63141,-49.89642	
-21.70571,-46.02869	
-21.75957,-45.97382	
-21.80683,-46.00069	
-21.80972,-46.07667	
-21.81594,-46.00631	
-21.95800,-45.67780	
-5.03120,-71.74483	
-5.03665,-71.52345	
-5.45131,-71.39130	
9.54955,-84.39967	
-14.35849,-44.06590	
-21.62472,-45.97842	
-21.71460,-46.05131	
-21.76600,-45.83518	
-21.77216,-45.90865	
-21.84336,-45.89776	
-21.29327,-46.39634	
-21.75569,-45.97918	
-33.81473,-38.50669	
-4.93273,144.89876	
0.36498,-2.35246	
6.58723,-73.40627	
-10.35915,-57.19197	
-21.66851,-46.01222	
-21.83808,-45.85761	
-21.87465,-49.94680	
-22.05908,-49.75928	
-22.06529,-49.94814	
-25.54312,-43.94526	
-21.94765,-131.76593	
-21.49132,-47.34383	
-21.61938,-47.10748	
-21.64651,-47.09223	
-21.68682,-47.35138	
-21.71892,-47.09692	
-32.36335,-65.03235	
-10.20239,160.68016	
-30.66315,-134.60373	
-12.90096,-39.46517	
-12.95801,-38.95807	
-22.48308,-46.11291	
-22.49335,-46.11899	
-10.64143,-56.83907	
-17.25907,-145.03580	
-18.76562,-142.59895	
-18.91102,-140.36591	
-18.92016,-140.93536	
-18.92879,-140.93060	
-18.94878,-140.93620	
-19.93093,-138.47884	
-20.27765,-141.84125	
-22.58284,-45.99700	
-22.59166,-46.00554	
0.53077,7.76043	
-21.82498,-45.86486	
-4.76650,145.00725	
2.04401,8.17256	
-14.13324,-40.06191	
-14.16109,-38.67952	
-14.16743,-38.96164	
-14.25818,-39.06839	
-14.01049,-38.15575	
-14.12721,-37.97831	
-21.75953,-46.20394	
-21.76827,-46.27143	
-21.78314,-46.08828	
-21.78647,-46.08976	
-21.79266,-46.28115	
-11.79409,-71.73785	
-11.89359,-71.80578	
-11.94548,-71.87233	
-12.01663,-71.87820	
-12.14123,-71.72055	
-12.41281,-71.30870	
-14.50261,-44.13644	
-21.31701,-47.76559	
-21.33665,-47.62904	
-36.17423,42.21355	
-37.08169,40.24032	
-14.55497,-44.00888	
-14.56155,-44.02486	
-7.62122,7.64355	
-23.96946,-45.38377	
-24.06882,-45.30591	
-33.91546,-38.39334	
-34.07109,-38.37928	
-23.64349,-45.08217	
-24.43769,-45.24608	
-33.80790,-38.43987	
-33.87048,-38.75206	
-34.16203,-38.22640	
-5.09738,-71.43349	
-5.09863,-71.74858	
-5.13416,-72.12987	
-19.53943,-140.48701	
-19.58451,-138.99295	
-21.43653,-50.00554	
-21.62573,-50.02150	
-28.10857,-134.32916	
-34.14827,-38.40380	
-34.18206,-38.40338	
-5.04559,-71.47963	
-5.06988,-72.15025	
-5.07181,-71.48302	
-7.99556,-71.01694	
-21.46803,-49.99705	
-21.64282,-49.97818	
-21.70198,-49.80940	
-27.89950,-132.51503	
30.02494,-126.19810	
-14.67680,-39.18268	
-14.68567,-39.30100	
-29.31504,-55.61556	
5.53249,153.30212	
-9.05152,160.89595	
19.65458,-88.81657	
21.28180,-89.90347	
-10.33115,-56.42469	
-7.81637,177.18745	
-18.14618,-143.18236	
1.97702,-80.91792	
-21.84531,-46.12051	
-21.84845,-46.11746	
-21.85831,-46.11580	
-21.88862,-46.12609	
-21.89092,-46.08377	
-21.89487,-46.10190	
-21.90423,-46.10155	
-21.91124,-46.09101	
1.48355,2.28772	
1.51346,2.39350	
1.58995,2.50639	
1.63241,2.30079	
-21.90186,-46.07750	
-21.90563,-46.07624	
-21.92495,-46.07926	
-32.16870,-137.12309	
-34.31557,-37.64916	
-21.85001,-45.96674	
-10.48222,-56.84812	
-21.36251,-47.74100	
-21.81067,-45.96216	
-21.90842,-45.87335	
-4.78070,144.80295	
-4.80755,144.71478	
5.01394,-82.05119	
-10.37286,-57.54754	
-18.81697,-141.03838	
-18.83432,-141.85284	
-20.28061,-137.38824	
-21.86721,-45.92108	
5.60428,-82.58968	
7.13125,143.49529	
-19.52650,-139.73611	
-19.54437,-139.72052	
-9.41428,-40.08304	
4.14865,-85.10962	
4.16364,-85.16756	
5.24279,156.16966	
5.37925,154.51860	
5.41388,154.38687	
-19.46623,-140.74391	
-21.82666,-47.04968	
-21.98237,-47.10931	
-0.64613,-1.84024	
-14.40516,-44.19180	
-20.99601,-47.90798	
-21.51794,-49.98064	
-21.53765,-49.87397	
-21.59730,-50.00909	
-21.61543,-49.88681	
-21.66251,-49.86049	
-21.70372,-49.83597	
-21.53448,-46.25558	
-21.67979,-46.19835	
-21.71237,-46.28281	
-21.77122,-46.08569	
-21.77233,-46.10569	
-21.90601,-45.79431	
5.61301,-72.06239	
5.66500,-72.40947	
-21.09082,-47.72744	
-21.09209,-47.72478	
-29.46347,-56.18987	
-40.25277,-67.05370	
-11.62511,-72.50517	
-13.81034,-33.15092	
-3.79320,-30.36866	
-9.74830,160.42061	
3.23401,-69.84731	
7.32247,-73.14455	
-21.17169,-141.29118	
-40.25517,-66.80717	
-18.04579,-143.53101	
0.70938,153.66702	
0.74046,153.60963	
-13.23905,173.09132	
-21.71755,-46.11473	
-21.72793,-46.12996	
-21.78440,-45.92793	
-21.78516,-45.93604	
-21.78619,-45.93517	
-21.86172,-46.05503	
-22.13983,-49.71759	
-12.74936,172.33571	
-21.42370,-46.12461	
-21.52009,-46.15215	
-21.95949,-45.56722	
4.36913,-73.02586	
-17.84651,-144.02202	
-21.45073,-45.93320	
-21.98981,-45.53405	
-14.08699,-38.19186	
-19.02476,-140.29913	
-19.05843,-139.62149	
-21.74126,-46.03809	
-21.78516,-45.95623	
-21.81779,-45.98981	
-21.82206,-45.98860	
30.21863,-126.52409	
-14.10350,-38.18435	
-14.10916,-38.53429	
-14.11755,-38.23335	
-14.14956,-38.33730	
-14.34344,-44.22634	
-21.84411,-45.90212	
-12.25507,-71.69882	
-12.25641,-71.70045	
-21.80966,-45.92765	
-21.81381,-45.89845	
-21.82548,-45.89443	
-21.82567,-45.88572	
-21.83142,-45.88641	
-21.84143,-45.99280	
-21.85742,-45.98343	
-21.86307,-45.87513	
-0.05441,156.91794	
-10.54306,161.18796	
-11.81971,165.03787	
-11.94437,165.30779	
-12.07083,-71.94996	
-12.37235,-70.78566	
-13.41657,-38.82351	
-13.49488,-39.02121	
-13.58407,-38.62255	
-15.80126,168.42917	
-9.30661,-67.44131	
-20.17433,-140.37914	
-21.26231,-47.65774	
-21.28051,-47.66684	
-21.31166,-47.48468	
-21.32241,-47.45940	
-21.51696,-46.21312	
-21.53590,-46.20342	
-21.65200,-46.20123	
-21.70110,-46.18221	
-24.10405,-45.02451	
-24.22498,-44.97379	
-33.88649,-38.16434	
-33.94921,-38.24780	
-34.02493,-38.10373	
-43.38159,-33.97594	
1.97713,-76.36518	
-14.37743,-44.05874	
-21.83032,-45.64783	
-7.57237,5.55089	
-9.22609,-158.25987	
-8.64203,7.63065	
-9.99564,-2.00440	
4.38228,5.14899	
6.79449,-77.76453	
-18.98177,-140.71953	
-18.98395,-140.82335	
3.30959,-91.81352	
2.34750,-0.44021	
3.80664,3.30823	
-0.34305,-15.52088	
-11.89436,155.40361	
-11.89967,155.41557	
-5.01841,-71.29958	
-5.05841,-71.64640	
-5.80907,-70.82812	
1.48717,-1.87640	
-12.28539,156.97342	
-21.58520,-139.99767	
-21.78992,-45.57188	
-12.41371,-71.73093	
-3.62608,-71.72800	
-33.25402,-41.07885	
-33.26363,-41.05199	
-33.31335,-41.06629	
-33.76347,18.53429	
-34.49545,-37.47777	
-9.96063,162.01399	
6.88722,-77.18504	
-40.31195,-66.72438	
-40.69826,-67.05550	
2.32707,-3.06819	
-0.66553,-9.44349	
-14.37223,-44.34664	
-21.30208,-47.92609	
-21.33935,-47.56801	
-21.38222,-47.77401	
-21.39695,-47.75378	
-20.08444,170.29544	
-21.86904,-45.87320	
-21.90185,-46.03582	
-33.78823,-39.12600	
-33.81413,-39.14036	
-33.83672,-39.12410	
-14.73322,-44.42708	
-18.90690,-141.30719	
-19.31639,-140.21010	
-21.82547,-46.12232	
-21.83290,-45.99442	
-21.90002,-45.94919	
-21.90264,-45.94431	
-21.92716,-45.93417	
-21.60833,-47.75167	
-26.84900,-136.04642	
28.68460,-131.46928	
-21.72038,-46.22845	
-21.81749,-46.26965	
-21.88916,-46.17187	
-6.45924,10.24619	
-14.02140,-39.25012	
-14.02818,-39.53707	
-21.86230,-46.19495	
6.14819,-73.77454	
6.95255,-74.62201	
-18.25335,-142.89650	
-21.85159,-46.06825	
-21.89887,-46.21243	
-21.91365,-45.89481	
-21.95473,-46.09937	
-21.95804,-46.10457	
-21.97792,-46.02667	
-21.98494,-46.11958	
-21.99632,-46.00534	
-10.57246,-56.87263	
-21.83339,-46.17147	
-23.74909,-45.59319	
-8.45971,149.48366	
20.29725,-117.25704	
-14.25513,-44.40004	
5.05668,153.43031	
5.25144,152.90254	
-21.57501,-46.60012	
-21.81174,-49.89540	
-23.33766,-45.87050	
4.78693,-85.06693	
-18.04308,-143.50090	
-21.80838,-50.01260	
-30.60042,-139.12134	
-30.79796,-137.71553	
-30.82595,-137.71846	
-31.35757,-138.69939	
-31.69437,-136.04437	
-32.21077,-132.93513	
-21.14744,-142.31554	
-21.61914,-46.44848	
-21.99859,-45.93220	
-13.65509,173.34531	
-13.82666,173.98137	
-13.84714,174.03648	
-13.86206,174.05197	
-13.58742,173.18616	
-14.98207,162.99835	
-18.93117,-140.84921	
-4.56876,-72.07499	
-4.57626,-72.17669	
-4.83105,-71.76338	
-10.36507,-57.40857	
-10.55872,-57.21043	
-5.05266,144.77818	
-21.74497,-46.27264	
-21.74769,-46.21604	
-21.75246,-46.28678	
-21.75405,-46.28157	
-21.78040,-46.19461	
-21.78991,-46.15369	
-5.23164,-71.88847	
1.11647,1.06841	
-32.04547,18.96483	
-5.25219,-71.94339	
1.05480,1.12733	
-11.66354,-72.89473	
-11.91705,-73.08913	
-12.13291,-72.13049	
-14.57202,-44.11344	
10.55466,-106.62531	
-21.21567,-46.42600	
-21.31833,-46.23578	
-21.33556,-46.25282	
-24.17392,-128.02530	
-8.58332,6.03175	
-21.22418,-47.80645	
-21.36698,-47.67016	
-24.26060,-44.98949	
-24.33514,-44.94681	
-3.55256,-71.62486	
1.85967,2.69011	
-21.21871,-47.81116	
-21.32321,-47.78333	
-21.35931,-47.64939	
-21.36192,-47.66363	
-21.36225,-47.65528	
-24.26332,-44.99334	
4.84570,-2.87157	
-21.84153,-45.75302	
-14.37111,-44.02850	
-21.80853,-45.87392	
-21.84136,-45.74383	
-18.22496,-142.87364	
-18.22668,-142.82985	
-18.47893,-141.89664	
-18.70411,-140.58646	
-18.89754,-138.80383	
-6.05511,6.97694	
-18.83194,-142.80507	
-19.34032,-139.34793	
-19.37139,-140.30464	
-19.41378,-138.77933	
-21.08844,-135.93073	
-21.66765,-46.06927	
-21.67898,-46.06263	
-21.85165,-46.06192	
-6.44702,8.39318	
-24.18821,-45.06385	
3.22721,2.04518	
-21.54743,-46.15668	
-21.78251,-45.92991	
-21.81718,-46.07606	
-21.90002,-45.85524	
-13.13724,169.72066	
-21.72726,-46.13955	
-21.74127,-45.89282	
12.89872,140.53287	
-18.01291,-143.54251	
-18.02838,-143.42064	
-18.03622,-143.42816	
-18.04289,-143.42169	
-9.87441,160.16800	
2.67950,-84.47200	
3.71372,-85.47079	
-33.22941,-40.76001	
-33.28447,-40.22498	
-33.34188,-40.27101	
-10.65030,-57.79454	
-14.36732,-44.25603	
2.80794,10.02360	
-21.78924,-46.02460	
-21.79197,-45.91990	
-21.80730,-45.98666	
-21.81466,-45.94202	
-21.82567,-45.94486	
-21.84238,-45.88050	
4.00745,155.89966	
4.28073,155.16936	
4.65161,154.45393	
4.67409,154.08415	
4.69599,154.55995	
4.72323,154.24179	
-10.45120,-56.80161	
-10.49157,-56.87708	
-21.77474,-46.02779	
-21.85104,-45.88488	
-4.25341,-71.74727	
-4.48368,-71.36564	
-9.24702,-67.75332	
-18.80827,-141.47751	
-24.03395,-45.45395	
-24.07569,-45.40428	
-10.41149,-57.53142	
-10.45009,-57.64814	
-10.49722,-57.22694	
-5.06169,-71.71877	
-5.11775,-71.85038	
-5.15962,-71.92313	
-5.16076,-71.92915	
-5.16138,-71.92482	
-5.41456,-71.49653	
-26.85683,-85.51643	
-27.68306,-83.47453	
0.76468,-5.20799	
-10.13975,160.36546	
0.65526,157.18112	
1.23439,1.62036	
1.33696,-66.51011	
-18.50424,-142.45898	
-18.62903,-142.01042	
-18.78291,-141.57620	
-18.78703,-141.04271	
-30.50152,-135.25031	
-30.68781,-133.78032	
-30.72087,-132.22902	
-31.64308,-130.07370	
-4.71784,144.76756	
1.97830,-3.11779	
3.53405,3.95933	
4.82613,142.14308	
2.00331,-1.75508	
-15.80614,20.66332	
-21.73864,-45.78073	
-23.48030,-45.50109	
-4.66497,149.36545	
-21.59839,-46.02728	
-21.96551,-45.52995	
-28.04041,-123.82555	
-30.54096,-41.47068	
-30.64529,-41.04427	
2.26425,173.72020	
-14.35904,-43.98293	
-18.82607,-133.76616	
-22.05417,-50.14920	
8.81849,-71.36578	
-13.36278,-177.98778	
-21.35748,-47.54465	
-21.36519,-47.84413	
-21.69972,-46.18564	
-21.92711,-45.67616	
-21.28401,-47.72352	
-8.63994,147.95163	
-18.66231,-140.71956	
-20.10645,-142.14961	
-20.14555,-141.78851	
-23.57458,-135.67012	
-0.55013,5.48513	
-19.41699,-145.33212	
-4.36486,-69.71492	
-5.48835,-50.27272	
-34.02681,-38.18396	
-0.66072,149.23026	
-31.28311,-62.11185	
3.53388,-89.71422	
-12.38392,-71.67443	
-18.86876,-138.96439	
6.17151,-82.24614	
-14.51068,-44.09914	
-21.33181,-46.49516	
-21.38218,-46.37222	
-21.38977,-46.36881	
-21.50304,-46.25881	
-21.54282,-46.19534	
-33.37120,-39.10319	
-33.44250,-38.88776	
-5.16281,-71.82896	
-5.29399,-71.75015	
-5.29644,-71.74001	
-5.29915,-71.73692	
-12.23359,-72.23694	
-4.80429,-69.27416	
-21.81193,-45.94306	
-21.84930,-45.80610	
-24.01361,-133.87224	
6.49524,-71.57800	
-19.24104,-140.40099	
-21.85056,-45.93633	
-21.77706,-47.69210	
6.46903,-77.58110	
-21.87658,-45.95730	
-21.87865,-45.97485	
-21.88990,-45.95336	
-21.82475,-45.94728	
-21.61223,-128.59546	
-14.66444,-44.25924	
-4.84463,-69.79192	
0.78407,-80.44431	
-21.87900,-45.97173	
-21.89661,-46.10357	
-21.90444,-46.07650	
-22.03745,-139.90021	
-22.06349,-140.04640	
-12.25993,-69.83122	
-21.55585,-140.45950	
-33.44885,-39.40798	
-33.41295,-39.50550	
-5.16120,-71.85638	
-5.17020,-71.83144	
-5.17261,-71.83131	
-5.28895,-71.74966	
-5.43475,-71.62781	
-10.52726,-57.43964	
-3.48366,-71.40488	
-5.16412,-71.86060	
-5.16593,-71.74204	
-5.16974,-71.83315	
-10.50560,-57.45900	
-4.85651,-71.87616	
-5.45757,-71.42969	
-5.55406,-71.43936	
-18.74299,-141.96452	
-21.80864,-46.27875	
30.49441,-127.74268	
-21.96147,-46.14880	
5.05700,-76.13825	
5.08254,-76.15749	
6.96185,-77.48123	
-19.61250,-139.27817	
-33.71145,-39.29917	
-33.71278,-39.30040	
-33.79348,-38.84477	
-33.84621,-38.72075	
-18.55436,-142.29710	
-22.06991,-50.15553	
-22.11494,-50.14658	
-22.12184,-50.14382	
-22.12714,-50.13856	
-11.97756,-72.34444	
-11.82144,-42.89907	
-32.08131,-40.81563	
-33.56346,-40.21780	
-14.10671,-44.71125	
-11.73951,169.47011	
-14.21935,176.41939	
-18.93215,-141.11864	
-18.97914,-140.97768	
-19.51447,-139.69664	
-21.62903,-46.48605	
-21.63299,-46.44518	
5.92994,154.07361	
-14.99915,163.56403	
-20.17163,142.73434	
-21.91163,-45.93539	
-21.92190,-45.89804	
-14.17733,-38.51749	
-21.80613,-46.04266	
-21.81630,-46.08858	
-21.83555,-46.10780	
-21.85702,-46.08279	
-21.89336,-46.10462	
-13.98984,-149.30217	
-18.58875,-142.11603	
-18.64071,-141.31512	
-21.38251,-130.31310	
-3.18178,-71.59068	
-18.84981,-140.28581	
-23.84841,-45.22572	
-23.84954,-45.20285	
-5.13343,-71.81416	
-5.14705,-71.84713	
-5.14950,-71.84010	
-5.15965,-71.79833	
-5.17786,-71.81525	
-2.37057,-72.11666	
-21.82280,-47.01047	
-21.91621,-47.11917	
-5.06325,-71.58349	
-5.06859,-71.57174	
9.11062,-113.03697	
-13.89475,-38.44476	
-13.91615,-38.03572	
-14.00877,-38.36692	
-18.23580,-143.10411	
-21.78198,-45.86457	
-3.93259,147.18503	
-1.25616,5.92970	
-17.01586,-50.80673	
-7.68331,6.70409	
-9.13598,-67.20039	
-9.23207,-67.38679	
-9.23549,-67.50164	
-9.25363,-67.43814	
-9.27782,-67.51502	
-9.58038,-66.93814	
0.05298,5.66573	
6.34236,-76.90116	
6.41792,-76.96976	
-21.81872,-45.91714	
-29.61757,-135.69977	
-21.63665,-46.44812	
1.59760,6.57762	
1.94215,7.30402	
-21.80025,-46.04129	
-21.76796,-45.78456	
-21.85360,-45.74964	
-21.88092,-45.79047	
-33.28171,-40.58559	
-33.30937,-40.32837	
-33.33823,-40.28244	
-33.37244,-40.38400	
-33.39175,-40.33717	
-24.29525,-44.97527	
-24.31845,-45.12093	
-24.32031,-45.12115	
-24.35824,-44.93539	
-24.40150,-44.91463	
-6.57197,7.93088	
0.85016,-6.55722	
-0.66535,-10.38266	
-0.79892,-9.57372	
-1.77374,-11.79097	
-18.83560,-140.79787	
-19.99155,-137.89301	
32.13950,-126.10828	
-23.36112,-99.50874	
-21.11411,-142.22301	
-21.32709,-141.16553	
-22.93902,-136.81029	
-27.70957,-112.37761	
3.84803,-83.17818	
3.90069,-84.26651	
6.05243,-84.64793	
-10.29915,161.24353	
-2.34288,-2.46069	
-29.72976,-56.54121	
-4.59421,145.52155	
-7.88167,-67.69396	
-7.98044,-67.68662	
-21.77108,-45.90777	
4.51576,-74.96505	
-7.54283,7.23226	
4.36743,157.45160	
4.58365,156.57756	
4.70055,155.92538	
-10.09263,160.68459	
-14.76765,-43.77982	
-18.73297,-138.70546	
-30.92241,-129.16864	
-30.96284,-129.60680	
-38.97162,-110.34547	
-32.00805,-64.75579	
29.31710,-118.30527	
31.15879,-125.55704	
0.41696,153.99995	
0.46569,153.82628	
-22.16401,-49.82207	
-22.21193,-50.00503	
-22.27100,-49.94025	
-22.27587,-49.92595	
1.74911,-84.38360	
1.76411,-84.34355	
-19.54972,-139.39461	
-21.82687,-45.89109	
-21.83031,-45.89005	
5.50983,-82.46712	
-14.36853,-44.16825	
-14.38082,-44.18257	
2.48620,-1.50688	
-21.76248,-46.22971	
-21.77135,-46.27326	
0.43062,1.46121	
19.54537,-118.72335	
2.58596,-0.36443	
-18.80191,-140.56242	
-21.65046,-46.23669	
-21.68210,-46.21233	
-21.76677,-46.11111	
-21.77778,-46.21616	
-21.77933,-46.12529	
-21.79115,-46.07854	
-5.15274,-71.62647	
-5.18008,-71.85701	
-5.32431,-72.44748	
-5.35110,-71.57971	
3.05434,-85.15344	
-21.44990,-46.36079	
-21.47365,-46.25313	
-21.47546,-46.25666	
-21.47981,-46.25893	
-21.75898,-45.88587	
-21.83154,-45.87133	
-21.84546,-45.99291	
-21.88883,-45.80148	
-33.31441,-39.55783	
3.63984,-85.77030	
3.67282,-85.84456	
31.25105,-126.45336	
31.51315,-127.29816	
-12.74009,157.61816	
-21.64936,-47.56945	
-33.42109,-39.03967	
-33.48401,-39.03898	
-34.02075,-38.42823	
-36.93277,39.71770	
3.74594,-72.84489	
-14.42727,-43.96336	
-14.58919,-43.80660	
-14.61656,-43.83974	
-14.62013,-43.87328	
-32.58288,18.92120	
-9.45737,-69.21838	
-9.46493,-69.20516	
-21.44825,-47.41761	
-21.59180,-47.31301	
-21.59235,-47.30984	
-21.59278,-47.37033	
-21.59355,-47.18038	
-21.62597,-47.11337	
-21.62932,-47.38031	
-21.69254,-47.11336	
-30.06121,-42.34086	
-32.40771,-40.67815	
-33.80680,-38.44184	
-33.83579,-38.70525	
-33.95371,-38.34984	
-33.95981,-38.38787	
-33.96911,-38.37089	
-34.23174,-37.79008	
-34.30890,-37.56815	
-11.78662,-71.68398	
-21.80493,-45.70039	
-21.84955,-45.71751	
-33.73462,-38.93583	
-34.15053,-37.92681	
-11.76872,-71.67862	
-11.80691,-72.39055	
-11.83183,-71.98896	
-11.87454,-71.85677	
-12.32262,-71.35153	
-14.38138,-43.93563	
-34.47892,-37.11002	
0.84804,8.00168	
-1.16317,17.57882	
-1.63480,-121.76724	
-1.90120,-120.56285	
-30.46910,-140.17302	
-4.76122,-72.13698	
-21.80176,-45.97261	
-21.80267,-45.96910	
-13.61769,173.65714	
-13.79898,174.03526	
-14.37527,176.11082	
-15.28793,176.37848	
-40.37575,-66.67380	
-18.91814,-140.96536	
-21.64400,-50.02267	
-21.64903,-50.01464	
-21.67628,-50.02521	
-21.67675,-50.00581	
-21.68254,-50.01474	
-21.68580,-50.00286	
-21.69804,-49.98717	
-21.71142,-49.98721	
-21.71371,-46.21667	
-5.27572,-71.71492	
-5.41447,-71.32874	
2.85151,-84.86593	
-15.00128,163.74350	
-21.33691,-47.69286	
-21.29462,-47.64371	
-21.29513,-47.63770	
-21.55706,-49.97659	
-23.69153,-44.74171	
-9.57481,-69.46814	
-9.64585,-69.62058	
7.08758,-77.37665	
-13.98254,-38.23539	
-14.05175,-38.20702	
-14.29465,-44.23805	
-14.32897,-44.24543	
-18.69062,-141.60719	
-18.80977,-140.84535	
6.28088,-73.64025	
6.90619,-74.16509	
-21.53002,-140.80557	
-21.53946,-140.77362	
-21.73713,-46.02050	
-21.81541,-46.05502	
-21.85789,-45.87175	
